id,name,phase,indication,crossover,output_type,protocol,sap,created,last_updated,description,molecule,
285,NCT03523962,Phase 3,Surgical Site Infection|Unplanned Fracture-Related Reoperation|Open Fracture|Lower Extremity Fracture|Pelvis,0,,Protocol NCT03720470v1.0.doc,Statitical Analysis PlanNCT03720470v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study Evaluating Efficacy and Safety of PF-04965842 and Dupilumab in Adult Subjects With Moderate to Severe Atopic Dermatitis on Background Topical Therapy,86,
284,NCT03620747,Phase 3,Asthma, Fracture,0,,Protocol NCT03523962v1.0.doc,Statitical Analysis PlanNCT03523962v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Pre-operative Alcohol Skin Solutions in Fractured Extremities,85
283,NCT03007420,Phase 3,Post-Traumatic Headaches,0,,Protocol NCT03620747v1.0.doc,Statitical Analysis PlanNCT03620747v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Continuation of TRAVERSE- LTS12551 Evaluating Dupilumab Safety in Patients With Asthma (Long-Term Follow-Up),84,
282,NCT03358576,Phase 3,Intra Abdominal Infections,0,,Protocol NCT03007420v1.0.doc,Statitical Analysis PlanNCT03007420v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Prospective Controlled Treatment Trial for Post-Traumatic Headaches,83,
281,NCT03404518,Phase 3,"Outpatient Surgery|Pain, Postoperative",0,,Protocol NCT03358576v1.0.doc,Statitical Analysis PlanNCT03358576v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Sulopenem Versus Ertapenem for Complicated Intra-abdominal Infection (cIAI),82,
280,NCT03410524,Phase 3,Colonoscopy,0,,Protocol NCT03404518v1.0.doc,Statitical Analysis PlanNCT03404518v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Patient Narcotic Requirements After Outpatient Otolaryngology Procedures,81,
279,NCT03417687,Phase 3,Pulmonary Surgical Procedures,0,,Protocol NCT03410524v1.0.doc,Statitical Analysis PlanNCT03410524v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluation of Oral Simethicone With Low Volume Polyethylene Glycol Bowel Preparation During Colonoscopy,80,
278,NCT03418090,Phase 3,Pulmonary Surgical Procedures,0,,Protocol NCT03417687v1.0.doc,Statitical Analysis PlanNCT03417687v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Hyperpolarized Xenon MRI for Assessment of Pulmonary Function in Lung Resection,79,
277,NCT03422198,Phase 3,Endometrial Clear Cell Adenocarcinoma|Endometrial Endometrioid Adenocarcinoma|Endometrial Serous Adenocarcinoma|Stage I Uterine Corpus Cancer|Stage IA Uterine Corpus Cancer|Stage IB Uterine Corpus Cancer|Stage II Uterine Corpus Cancer|Uterine Corpus Carcinosarcoma|Uterine Corpus Sarcoma,0,,Protocol NCT03418090v1.0.doc,Statitical Analysis PlanNCT03418090v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Hyperpolarized Xenon MRI for Assessment of Pulmonary Function in Lung Transplant,78,
276,NCT03445650,Phase 3,Sjogren-Larsson Syndrome,0,,Protocol NCT03422198v1.0.doc,Statitical Analysis PlanNCT03422198v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Short Course Vaginal Cuff Brachytherapy in Treating Patients With Stage I-II Endometrial Cancer,77,
275,NCT03480009,Phase 3,Abortion in First Trimester,1,,Protocol NCT03445650v1.0.doc,Statitical Analysis PlanNCT03445650v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,RESET Trial - Part 1 (Followed by Reset Trial - Part 2) - A Phase 3 Trial in Subjects With Sjögren-Larsson Syndrome (SLS),76,
274,NCT03504410,Phase 3,Relapsed/Refractory Acute Myeloid Leukemia,0,,Protocol NCT03480009v1.0.doc,Statitical Analysis PlanNCT03480009v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Dextromethorphan as a Novel Non-opioid Adjunctive Agent for Pain Control in Medication Abortion,75,
273,NCT03535675,Phase 3,Adenocarcinoma of the Prostate,0,,Protocol NCT03504410v1.0.doc,Statitical Analysis PlanNCT03504410v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Phase III Randomized Trial of 500 Patients With Relapsed/Refractory Acute Myeloid Leukemia,74,
272,NCT03573882,Phase 3,Sickle Cell Disease,0,,Protocol NCT03535675v1.0.doc,Statitical Analysis PlanNCT03535675v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Muscadine Plus (MPX) In Men With Prostate Cancer,73,
271,NCT03584373,Phase 3,Nephrolithiasis,0,,Protocol NCT03573882v1.0.doc,Statitical Analysis PlanNCT03573882v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Assess the Effect of Long-term Treatment With GBT440 in Participants Who Have Completed Treatment in Study GBT440-031,72,
270,NCT03591068,Phase 3,Bilateral Nasal Polyposis,0,,Protocol NCT03584373v1.0.doc,Statitical Analysis PlanNCT03584373v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Pain Outcomes of Non-opioid vs. Opioid Analgesia for Kidney Stone Surgery.,71,
269,NCT03633526,Phase 3,Cystic Fibrosis,0,,Protocol NCT03591068v1.0.doc,Statitical Analysis PlanNCT03591068v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy & Safety of OPN-375 Adults With Bilateral Nasal Polyps Using Nasoendoscopic Video,70,
268,NCT03636451,Phase 3,"Abortion, Spontaneous|Abortion in First Trimester|Pain Uterus",0,,Protocol NCT03633526v1.0.doc,Statitical Analysis PlanNCT03633526v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluation of VX-659/TEZ/IVA in Cystic Fibrosis Subjects 6 Through 11 Years of Age,69,
267,NCT03640325,Phase 3,"Cancer|Bone Marrow Neoplasms|Anxiety|Depression|Quality of Life|Adherence, Medication|Coping Skills|Adolescent Behavior",0,,Protocol NCT03636451v1.0.doc,Statitical Analysis PlanNCT03636451v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Paracervical Block Volume and Pain Control During Dilation and Curettage,68,
266,NCT03649477,Phase 3,Prader-Willi Syndrome,0,,Protocol NCT03640325v1.0.doc,Statitical Analysis PlanNCT03640325v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,The Promoting Resilience in Stress Management (PRISM) Intervention: a Multi-site Randomized Controlled Trial for Adolescents and Young Adults Receiving Hematopoietic Cell Transplantation,67,
265,NCT03649711,Phase 3,"Chronic Kidney Diseases|Heart Attack|Stroke, Ischemic",0,,Protocol NCT03649477v1.0.doc,Statitical Analysis PlanNCT03649477v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Phase 3 Study of Intranasal Carbetocin (LV-101) in Patients With Prader-Willi Syndrome,66,
264,NCT03651752,Phase 3,Alopecia Areata,0,,Protocol NCT03649711v1.0.doc,Statitical Analysis PlanNCT03649711v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Chronic Kidney Disease (CKD) Platelet Study,65,
263,NCT03654274,Phase 3,Endometriosis,0,,Protocol NCT03651752v1.0.doc,Statitical Analysis PlanNCT03651752v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,DPCP for the Treatment of Alopecia Areata,64,
262,NCT03656783,Phase 3,HIV,0,,Protocol NCT03654274v1.0.doc,Statitical Analysis PlanNCT03654274v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,SPIRIT EXTENSION: Efficacy and Safety Extension Study of Relugolix in Women With Endometriosis-Associated Pain,63,
261,NCT03656874,Phase 3,Smoking,0,,Protocol NCT03656783v1.0.doc,Statitical Analysis PlanNCT03656783v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Effects of Biktarvy on CFR in Stable HIV Patients,62,
260,NCT03697109,Phase 3,Cushing Syndrome,0,,Protocol NCT03656874v1.0.doc,Statitical Analysis PlanNCT03656874v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Engaging Patients in Tobacco Cessation Resources in Dental Settings,61,
259,NCT03710291,Phase 3,Metabolic Acidosis|Chronic Kidney Disease,0,,Protocol NCT03697109v1.0.doc,Statitical Analysis PlanNCT03697109v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study of the Efficacy and Safety of Relacorilant,60,
258,NCT03715491,Phase 3,Tobacco Use,0,,Protocol NCT03710291v1.0.doc,Statitical Analysis PlanNCT03710291v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Evaluation of Effect of TRC101 on Progression of Chronic Kidney Disease in Subjects With Metabolic Acidosis,59,
257,NCT03730480,Phase 3,Diabetes Mellitus,0,,Protocol NCT03715491v1.0.doc,Statitical Analysis PlanNCT03715491v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Filter Ventilation,58,
256,NCT03731052,Phase 3,Plaque Psoriasis,0,,Protocol NCT03730480v1.0.doc,Statitical Analysis PlanNCT03730480v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,User Performance of the CONTOUR NEXT and CONTOUR TV3 Blood Glucose Monitoring System (BGMS),57,
255,NCT03737240,Phase 3,Diabetes Mellitus,0,,Protocol NCT03731052v1.0.doc,Statitical Analysis PlanNCT03731052v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparison of 188-0551 Spray Versus Vehicle Spray in Subjects With Plaque Psoriasis (307),56,
254,NCT03750227,Phase 3,Metastatic Malignant Neoplasm in the Brain|Solid Neoplasm,1,,Protocol NCT03737240v1.0.doc,Statitical Analysis PlanNCT03737240v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,IDegLira HIGH Trial,55,
253,NCT03751098,Phase 3,Mydriasis,0,,Protocol NCT03750227v1.0.doc,Statitical Analysis PlanNCT03750227v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Pre-Operative or Post-Operative Stereotactic Radiosurgery in Treating Patients With Operative Metastatic Brain Tumors,54,
252,NCT01543490,Phase 3,"Active, Symptomatic Blepharitis",0,,Protocol NCT03751098v1.0.doc,Statitical Analysis PlanNCT03751098v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Safety and Efficacy of Phenylephrine 2.5%-Tropicamide 1% Microdose Ophthalmic Solution for Pupil Dilation,53,
251,NCT02066649,Phase 3,Portal Hypertension Related to Cirrhosis,0,,Protocol NCT01543490v1.0.doc,Statitical Analysis PlanNCT01543490v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparative Study to Evaluate ISV-305 Compared to Vehicle in Blepharitis Subjects,52,
250,NCT02329756,Phase 3,Placenta Accreta,0,,Protocol NCT02066649v1.0.doc,Statitical Analysis PlanNCT02066649v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Carvedilol vs Band Ligation vs Combination Therapy for Primary Prophylaxis of Variceal Bleeding,51,
249,NCT02438852,Phase 3,Bladder Carcinoma|Post-operative Pain,0,,Protocol NCT02329756v1.0.doc,Statitical Analysis PlanNCT02329756v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Tranexamic Acid in Adherent Placenta (TAP),50,
248,NCT02588248,Phase 3,Colonic Polyps|Colon Cancer,1,,Protocol NCT02438852v1.0.doc,Statitical Analysis PlanNCT02438852v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Continuous Infusion of Ropivacaine Hydrochloride in Reducing Pain After Surgery in Patients With Bladder Cancer,49,
247,NCT02597465,Phase 3,Advanced Biliary Tract Cancer,0,,Protocol NCT02588248v1.0.doc,Statitical Analysis PlanNCT02588248v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,L-Menthol Infusion as a Novel Technique During Colonoscopy,48,
246,NCT02712151,Phase 3,"Pain, Postoperative",0,,Protocol NCT02597465v1.0.doc,Statitical Analysis PlanNCT02597465v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"A Randomized, Open-Label, Comparative, Parallel-Group, Multicenter Study of SPARC1507",47,
245,NCT02717728,Phase 3,Hip Surgery Corrective|Anesthesia,0,,Protocol NCT02712151v1.0.doc,Statitical Analysis PlanNCT02712151v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy of Transversus Abdominis Plane Block for Laparoscopic Cholecystectomy,46,
244,NCT02768467,Phase 3,Tissue Grafts, Functional,0,,Protocol NCT02717728v1.0.doc,Statitical Analysis PlanNCT02717728v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Effectiveness of Fascia Iliaca Nerve Block for Post Hip Arthroscopy,45
243,NCT02793375,Phase 3,Pain,0,,Protocol NCT02768467v1.0.doc,Statitical Analysis PlanNCT02768467v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Buccal Mucosa Healing Trial With Tissue Matrix Placement,44,
242,NCT02929589,Phase 3,Pain|Hernia,0,,Protocol NCT02793375v1.0.doc,Statitical Analysis PlanNCT02793375v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Does Montelukast Decrease Post Adenotonsillectomy Pain in Children,43,
241,NCT02955329,Phase 3,Marijuana Dependence,1,,Protocol NCT02929589v1.0.doc,Statitical Analysis PlanNCT02929589v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Ibuprofen to Decrease Opioid Use and Post-operative Pain Following Unilateral Inguinal Herniorrhaphy,42,
240,NCT03002571,Phase 3,Atopic Dermatitis,0,,Protocol NCT02955329v1.0.doc,Statitical Analysis PlanNCT02955329v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Vaping THC From Electronic Cigarettes,41,
239,NCT03032432,Phase 3,Rotator Cuff Tendinopathy,0,,Protocol NCT03002571v1.0.doc,Statitical Analysis PlanNCT03002571v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy and Safety of IDP-124 Lotion,40,
238,NCT03051945,Phase 3,Major Depressive Disorder,0,,Protocol NCT03032432v1.0.doc,Statitical Analysis PlanNCT03032432v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Dynamic Elastic Garment (DEG) in Patients With Rotator Cuff Tendinopathy,39,
237,NCT03058783,Phase 3,Atopic Dermatitis,0,,Protocol NCT03051945v1.0.doc,Statitical Analysis PlanNCT03051945v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Endogenous Opioid Modulation by Ketamine,38,
236,NCT03066466,Phase 3,Acute Myeloid Leukemia|Acute Lymphocytic Leukemia|Myelodysplastic Syndrome,0,,Protocol NCT03058783v1.0.doc,Statitical Analysis PlanNCT03058783v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy and Safety of IDP-124 Lotion for the Treatment of Moderate to Severe Atopic Dermatitis in Pediatric and Adult Subjects,37,
235,NCT03173963,Phase 3,Diabetic Kidney Disease|Diabetes Mellitus Type 2,0,,Protocol NCT03066466v1.0.doc,Statitical Analysis PlanNCT03066466v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Randomized Study: Standard of Care With or Without Atorvastatin for Prevention of GVHD for Matched Unrelated Donor BMT,36,
234,NCT03182725,Phase 3,Postural Orthostatic Tachycardia Syndrome,1,,Protocol NCT03173963v1.0.doc,Statitical Analysis PlanNCT03173963v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Empaglifozin in Early Diabetic Kidney Disease,35,
233,NCT03187899,Phase 3,"Pain, Postoperative|Satisfaction",0,,Protocol NCT03182725v1.0.doc,Statitical Analysis PlanNCT03182725v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Effect of Ivabradine on Patients With Postural Orthostatic Tachycardia Syndrome,34,
232,NCT03192137,Phase 3,Inflammation and Pain Associated With Cataract Surgery,0,,Protocol NCT03187899v1.0.doc,Statitical Analysis PlanNCT03187899v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Superficial Cervical Plexus Blockade for Clavicle Fracture Analgesia,33,
231,NCT03192150,Phase 3,Inflammation and Pain Associated With Cataract Surgery,1,,Protocol NCT03192137v1.0.doc,Statitical Analysis PlanNCT03192137v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparative Study to Evaluate ISV-305 Compared to Vehicle for the Treatment of Inflammation and Pain Associated With Cataract Surgery,32,
230,NCT03203330,Phase 3,Degenerative Osteoarthritis,0,,Protocol NCT03192150v1.0.doc,Statitical Analysis PlanNCT03192150v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Independent Comparative Study to Evaluate ISV-305 Compared to Vehicle for the Treatment of Inflammation and Pain Associated With Cataract Surgery,31,
229,NCT03219307,Phase 3,Articular Cartilage Defect,0,,Protocol NCT03203330v1.0.doc,Statitical Analysis PlanNCT03203330v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study to Determine the Safety and Efficacy of TG-C in Subjects With Kellgren and Lawrence Grade 2 or 3 OA of the Knee,30,
228,NCT03223298,Phase 3,"Pain, Head|Pain Syndrome|Temporomandibular Disorder|Myofascial Pain Syndrome|Myofascial Pain",0,,Protocol NCT03219307v1.0.doc,Statitical Analysis PlanNCT03219307v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,NOVOCART 3D Treatment Following Microfracture Failure,29,
227,NCT03229057,Phase 3,PCOS,0,,Protocol NCT03223298v1.0.doc,Statitical Analysis PlanNCT03223298v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Botulinum Toxin Versus Placebo Injections to Temporalis and Masseter Muscles,28,
226,NCT03246529,Phase 3,Multiple Myeloma,0,,Protocol NCT03229057v1.0.doc,Statitical Analysis PlanNCT03229057v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparing the Effects of Oral Contraceptive Pills Versus Metformin,27,
225,NCT03252431,Phase 3,Breast Cancer|Neutropenia,0,,Protocol NCT03246529v1.0.doc,Statitical Analysis PlanNCT03246529v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"A Phase III, Safety, Tolerability and Efficacy of Combination Treatment of BL-8040 and G-GSF as Compared to Placebo and G-CSF for thE MobilizatioN of HematopoiEtic Stem Cells for Autologous TransplantatIon in SubjectS With MM",26,
224,NCT03279055,Phase 3,Insomnia,0,,Protocol NCT03252431v1.0.doc,Statitical Analysis PlanNCT03252431v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Neulasta-controlled Trial of F-627 in Women With Breast Cancer Receiving Myelotoxic Chemotherapy,25,
223,NCT03282981,Phase 3,Chronic Diabetic Foot Ulcers|Diabetic Neuropathic Ulcers|Non Healing Wound,0,,Protocol NCT03279055v1.0.doc,Statitical Analysis PlanNCT03279055v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Web-based Insomnia Treatment for Adolescent and Young Adult Cancer Survivors,24,
222,NCT03295214,Phase 3,Acetaminophen,1,,Protocol NCT03282981v1.0.doc,Statitical Analysis PlanNCT03282981v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Beta Adrenergic Antagonist for the Healing of Chronic DFU,23,
221,NCT03295981,Phase 3,Giant Cell Tumor of Bone,0,,Protocol NCT03295214v1.0.doc,Statitical Analysis PlanNCT03295214v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Acetaminophen Given Per Os and Intravenous in Sinus Surgery,22,
220,NCT03298958,Phase 3,Bladder Cancer,0,,Protocol NCT03295981v1.0.doc,Statitical Analysis PlanNCT03295981v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Local Bisphosphonate Effect on Recurrence Rate in Extremity Giant Cell Tumor of Bone,21,
219,NCT03300609,Phase 3,Colorectal Adenocarcinoma|RAS Wild Type|Stage III Colorectal Cancer AJCC v7|Stage IIIA Colorectal Cancer AJCC v7|Stage IIIB Colorectal Cancer AJCC v7|Stage IIIC Colorectal Cancer AJCC v7|Stage IV Colorectal Cancer AJCC v7|Stage IVA Colorectal Cancer AJCC v7|Stage IVB Colorectal Cancer AJCC v7,0,,Protocol NCT03298958v1.0.doc,Statitical Analysis PlanNCT03298958v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Secondary Prevention Trial of Rapamycin in Patients With Resected Non-muscle Invasive Bladder Cancer,20,
218,NCT03303677,Phase 3,Chronic Rhinosinusitis (Diagnosis),0,,Protocol NCT03300609v1.0.doc,Statitical Analysis PlanNCT03300609v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,5-FU Based Maintenance Therapy in RAS Wild Type Metastatic Colorectal Cancer After Induction With FOLFOX Plus Panitumumab,19,
217,NCT03319732,Phase 3,"Multiple Sclerosis|Spasticity, Muscle",0,,Protocol NCT03303677v1.0.doc,Statitical Analysis PlanNCT03303677v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparison of Topical Therapies in Post op Endoscopic Sinus Surgery Patients,18,
216,NCT03327272,Phase 3,Stenosis|Herniated Nucleus Pulposus|Degenerative Disc Disease|Spondylosis|Myelopathy|Radiculopathy|Myeloradiculopathy,0,,Protocol NCT03319732v1.0.doc,Statitical Analysis PlanNCT03319732v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study to Evaluate the Long-term Safety of Arbaclofen Extended-Release Tablets for Patients With Spasticity Due to MS,17,
215,NCT03331146,Phase 3,Acute Kidney Injury,0,,Protocol NCT03327272v1.0.doc,Statitical Analysis PlanNCT03327272v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Impact of Local Steroid Application in Extreme Lateral Lumbar Interbody Fusion,16,
214,NCT03347526,Phase 3,Infantile Spasm,0,,Protocol NCT03331146v1.0.doc,Statitical Analysis PlanNCT03331146v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Nitrite Infusion in High Risk Patients Undergoing Cardiopulmonary Bypass,15,
213,NCT03350906,Phase 3,Inflammation,0,,Protocol NCT03347526v1.0.doc,Statitical Analysis PlanNCT03347526v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Novel Approach to Infantile Spasms,14,
212,NCT03355768,Phase 3,"Lymphoma, T-Cell, Peripheral",0,,Protocol NCT03350906v1.0.doc,Statitical Analysis PlanNCT03350906v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Enhancing Adaptations to Exercise,13,
211,NCT03367572,Phase 3,Breast Carcinoma,0,,Protocol NCT03355768v1.0.doc,Statitical Analysis PlanNCT03355768v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Romidepsin Versus Combination of Romidepsin Plus Pralatrexate in PTCL,12,
210,NCT03368066,Phase 3,Adrenal Insufficiency|Cirrhosis|Spur Cell Anemia|Lecithin Acyltransferase Deficiency,0,,Protocol NCT03367572v1.0.doc,Statitical Analysis PlanNCT03367572v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Netupitant/Palonosetron Hydrochloride and Dexamethasone With or Without Prochlorperazine or Olanzapine in Improving Chemotherapy-Induced Nausea and Vomiting in Patients With Breast Cancer,11,
